id,date,hour,bc_price,bc_demand,ab_price,ab_demand,transfer,bc_price_evo
5806,0.031415,0.957447,0.099346,0.420857,0.003467,0.422915,0.414912,1
5807,0.460201,0.680851,0.034196,0.490033,0.002393,0.510616,0.27193,1
5808,0.460112,0.510638,0.031854,0.421154,0.002102,0.273692,0.602632,1
5809,0.008761,0.212766,0.075958,0.24695,0.003467,0.422915,0.414912,0
5810,0.000885,0.638298,0.204275,0.46623,0.003467,0.422915,0.414912,1
5811,0.894208,0.085106,0.048937,0.451949,0.003197,0.522268,0.604386,0
5812,0.000531,0.297872,0.068302,0.15427,0.003467,0.422915,0.414912,0
5813,0.442591,0.957447,0.069293,0.439304,0.004668,0.320041,0.500526,0
5814,0.460378,0.680851,0.028522,0.440196,0.001971,0.406266,0.434649,0
5815,0.460599,0.0,0.031974,0.466677,0.00209,0.455722,0.725877,1
5816,0.451219,0.829787,0.043083,0.624814,0.002821,0.434749,0.63114,1
5817,0.902659,0.382979,0.124595,0.583755,0.008463,0.628172,0.30614,1
5818,0.876997,0.617021,0.033115,0.393782,0.002198,0.263335,0.558772,0
5819,0.000664,0.234043,0.088387,0.276257,0.003467,0.422915,0.414912,0
5820,0.459935,0.659574,0.050288,0.516959,0.00345,0.501036,0.23114,0
5821,0.898456,0.93617,0.083343,0.568878,0.00553,0.447178,0.637281,1
5822,0.018539,0.0,0.072685,0.444511,0.003467,0.422915,0.414912,1
5823,0.889784,0.297872,0.068122,0.646087,0.004711,0.604091,0.414912,1
5824,0.890005,0.787234,0.031884,0.797233,0.002221,0.743915,0.288158,0
5825,0.469448,0.829787,0.029062,0.413567,0.001955,0.394096,0.488158,0
5826,0.889385,0.340426,0.027381,0.371169,0.001762,0.246504,0.797368,0
5827,0.014026,0.808511,0.073976,0.590003,0.003467,0.422915,0.414912,1
5828,0.911907,0.021277,0.045725,0.348408,0.003035,0.364319,0.585088,0
5829,0.898146,0.659574,0.138976,0.707379,0.008841,0.582082,0.764474,1
5830,0.893633,0.914894,0.060856,0.533472,0.003176,0.395132,0.681579,0
5831,0.871466,0.446809,0.057163,0.780571,0.003673,0.604091,0.716667,1
5832,0.875846,0.425532,0.036268,0.585986,0.00259,0.568358,0.60307,1
5833,0.885625,0.574468,0.0396,0.385302,0.002619,0.361212,0.615351,0
5834,0.903544,0.425532,0.077879,0.552217,0.005187,0.445624,0.491667,1
5835,0.425335,0.042553,0.058394,0.16022,0.003467,0.422915,0.414912,0
5836,0.031282,0.87234,0.054642,0.264951,0.003467,0.422915,0.414912,0
5837,0.004513,0.297872,0.075417,0.204999,0.003467,0.422915,0.414912,1
5838,0.902571,0.851064,0.089138,0.452395,0.00597,0.407043,0.503947,1
5839,0.903146,0.234043,0.034286,0.144451,0.002237,0.181512,0.70614,0
5840,0.876775,0.234043,0.030713,0.419518,0.001639,0.399793,0.665351,0
5841,0.031813,0.340426,0.058394,0.213627,0.003467,0.422915,0.414912,0
5842,0.000265,0.042553,0.047106,0.233859,0.003467,0.422915,0.414912,0
5843,0.429848,0.595745,0.094152,0.492264,0.003467,0.422915,0.414912,1
5844,0.452015,0.340426,0.102048,0.741446,0.007146,0.636717,0.290789,1
5845,0.027477,0.340426,0.069713,0.546266,0.003467,0.422915,0.414912,1
5846,0.442326,0.276596,0.03915,0.116632,0.003467,0.422915,0.414912,0
5847,0.876952,0.978723,0.035427,0.400774,0.002387,0.289487,0.424123,1
5848,0.009646,0.319149,0.045605,0.631508,0.003467,0.422915,0.414912,0
5849,0.425424,0.914894,0.104419,0.448825,0.003467,0.422915,0.414912,0
5850,0.469316,0.191489,0.040531,0.211693,0.002676,0.228897,0.550439,0
5851,0.867793,0.851064,0.027771,0.444064,0.001111,0.408079,0.659211,0
5852,0.469935,1.0,0.029182,0.396311,0.002015,0.344899,0.510965,0
5853,0.451263,0.553191,0.040561,0.413121,0.002096,0.273951,0.879825,1
5854,0.005177,0.914894,0.042422,0.47352,0.003467,0.422915,0.414912,0
5855,0.442591,0.553191,0.081362,0.453436,0.005498,0.331434,0.500526,1
5856,0.977744,0.510638,0.029152,0.543439,0.002036,0.570171,0.298246,0
5857,0.898677,0.510638,0.090909,0.584499,0.005781,0.586225,0.478947,1
5858,0.031459,0.276596,0.074997,0.430973,0.003467,0.422915,0.414912,1
5859,0.424627,0.617021,0.073286,0.290241,0.003467,0.422915,0.414912,0
5860,0.424893,0.744681,0.082293,0.354359,0.003467,0.422915,0.414912,1
5861,0.898102,0.893617,0.028071,0.487652,0.001951,0.474107,0.410088,0
5862,0.977744,0.808511,0.053411,0.692502,0.003718,0.634127,0.333772,0
5863,0.898367,0.87234,0.060496,0.648468,0.004005,0.574055,0.464035,0
5864,0.425291,0.93617,0.080611,0.331449,0.003467,0.422915,0.414912,1
5865,0.876112,0.87234,0.029753,0.277447,0.000841,0.251942,0.812719,1
5866,0.464758,0.106383,0.027051,0.194436,0.001811,0.24754,0.614474,0
5867,0.026592,0.787234,0.051459,0.388724,0.003467,0.422915,0.414912,0
5868,0.026547,0.553191,0.087336,0.476346,0.003467,0.422915,0.414912,1
5869,0.428919,0.893617,0.086316,0.347367,0.003467,0.422915,0.414912,1
5870,0.429406,0.446809,0.084544,0.55058,0.003467,0.422915,0.414912,1
5871,0.434184,0.06383,0.046205,0.211247,0.003467,0.422915,0.414912,0
5872,0.429715,0.404255,0.09259,0.610681,0.003467,0.422915,0.414912,1
5873,0.474404,0.212766,0.025279,0.13731,0.001695,0.104868,0.750877,0
5874,0.433742,0.255319,0.073916,0.37593,0.003467,0.422915,0.414912,1
5875,0.912305,0.510638,0.101027,0.513835,0.00694,0.655619,0.260965,1
5876,0.42914,0.531915,0.087036,0.604284,0.003467,0.422915,0.414912,1
5877,0.004911,0.978723,0.098295,0.530794,0.003467,0.422915,0.414912,1
5878,0.438565,0.468085,0.05305,0.408509,0.003467,0.422915,0.414912,0
5879,0.429229,0.553191,0.085655,0.457453,0.003467,0.422915,0.414912,1
5880,0.021857,0.617021,0.087997,0.441982,0.003467,0.422915,0.414912,1
5881,0.459935,0.106383,0.038039,0.276852,0.002572,0.31305,0.550439,0
5882,0.008584,0.808511,0.089798,0.73371,0.003467,0.422915,0.414912,1
5883,0.433742,0.914894,0.041191,0.377566,0.003467,0.422915,0.414912,0
5884,0.021857,0.340426,0.070914,0.47233,0.003467,0.422915,0.414912,1
5885,0.468829,0.276596,0.037949,0.428741,0.00258,0.38115,0.305702,1
5886,0.437857,0.914894,0.050859,0.336061,0.003467,0.422915,0.414912,0
5887,0.023185,0.914894,0.075177,0.402559,0.003467,0.422915,0.414912,1
5888,0.008982,0.702128,0.179236,0.677626,0.003467,0.422915,0.414912,1
5889,0.881156,0.957447,0.029422,0.459536,0.001818,0.387882,0.67807,0
5890,0.021946,0.042553,0.048487,0.392443,0.003467,0.422915,0.414912,0
5891,0.871466,0.574468,0.046475,0.809432,0.003051,0.617038,0.65307,1
5892,0.013539,0.021277,0.098925,0.510414,0.003467,0.422915,0.414912,1
5893,0.438255,0.723404,0.053441,0.339929,0.003467,0.422915,0.414912,0
5894,0.912172,0.468085,0.11877,0.534067,0.008218,0.546349,0.26886,1
5895,0.42507,0.085106,0.071694,0.151294,0.003467,0.422915,0.414912,1
5896,0.911951,0.893617,0.050588,0.436328,0.003371,0.396686,0.513596,0
5897,0.876775,0.297872,0.030203,0.543737,0.001986,0.547126,0.522368,0
5898,0.473607,0.361702,0.031824,0.551622,0.002173,0.57535,0.295175,1
5899,0.464537,0.87234,0.07935,0.393633,0.005301,0.442258,0.623684,1
5900,0.995575,0.319149,0.048337,0.302886,0.003078,0.200932,0.860088,0
5901,0.026901,0.021277,0.051099,0.302291,0.003467,0.422915,0.414912,0
5902,0.008805,0.361702,0.041882,0.499107,0.003467,0.422915,0.414912,0
5903,0.023185,0.723404,0.056413,0.443023,0.003467,0.422915,0.414912,0
5904,0.433609,0.06383,0.043053,0.180006,0.003467,0.422915,0.414912,0
5905,0.451219,0.12766,0.040201,0.305713,0.002653,0.343086,0.635088,0
5906,0.455953,0.617021,0.043983,0.508331,0.003024,0.592439,0.305702,0
5907,0.876643,0.93617,0.028612,0.46028,0.001863,0.309943,0.714912,0
5908,0.44321,0.425532,0.045064,0.5,0.003083,0.365096,0.503947,0
5909,0.875802,0.87234,0.030323,0.310919,0.0013,0.286898,0.841667,1
5910,0.880846,0.042553,0.030563,0.357334,0.001892,0.394355,0.748246,1
5911,0.474448,0.170213,0.035937,0.103243,0.002472,0.080787,0.402193,0
5912,0.898987,0.957447,0.068632,0.568283,0.004456,0.456499,0.644737,0
5913,0.026326,0.404255,0.087937,0.386938,0.003467,0.422915,0.414912,1
5914,0.008761,0.723404,0.134772,0.686849,0.003467,0.422915,0.414912,1
5915,0.009823,0.765957,0.042062,0.734008,0.003467,0.422915,0.414912,0
5916,0.425025,0.319149,0.083343,0.411782,0.003467,0.422915,0.414912,1
5917,0.907261,0.404255,0.127957,0.543737,0.008375,0.629208,0.536404,1
5918,0.866997,1.0,0.032545,0.353169,0.002185,0.26696,0.701754,1
5919,0.000442,0.595745,0.045214,0.469057,0.003467,0.422915,0.414912,0
5920,0.017831,0.042553,0.079831,0.432609,0.003467,0.422915,0.414912,1
5921,0.429362,0.723404,0.061787,0.490925,0.003467,0.422915,0.414912,0
5922,0.017875,0.489362,0.064639,0.481404,0.003467,0.422915,0.414912,0
5923,0.456263,0.085106,0.032875,0.391996,0.00211,0.447178,0.612281,0
5924,0.442547,0.829787,0.090609,0.58435,0.005941,0.526929,0.500526,1
5925,0.026901,0.148936,0.071845,0.153228,0.003467,0.422915,0.414912,0
5926,0.425645,0.042553,0.055242,0.118417,0.003467,0.422915,0.414912,0
5927,0.42976,0.808511,0.093461,0.557423,0.003467,0.422915,0.414912,1
5928,0.465378,0.06383,0.027021,0.281315,0.001824,0.336872,0.607895,0
5929,0.460776,0.87234,0.033385,0.4518,0.002304,0.3058,0.29386,1
5930,0.452015,0.297872,0.058725,0.638352,0.004117,0.506991,0.41886,1
5931,0.433609,0.489362,0.083283,0.526183,0.003467,0.422915,0.414912,1
5932,0.43383,0.148936,0.041431,0.144302,0.003467,0.422915,0.414912,0
5933,0.031503,0.191489,0.074787,0.206486,0.003467,0.422915,0.414912,1
5934,0.443387,0.617021,0.043893,0.478578,0.002966,0.510357,0.507018,0
5935,0.465643,0.553191,0.081602,0.612764,0.005567,0.509581,0.491228,1
5936,0.912261,0.851064,0.044704,0.419964,0.003041,0.440963,0.307895,0
5937,0.876466,0.574468,0.030413,0.560547,0.001926,0.528224,0.628947,1
5938,0.005398,0.595745,0.059865,0.391253,0.003467,0.422915,0.414912,0
5939,0.424627,0.914894,0.080611,0.287414,0.003467,0.422915,0.414912,1
5940,0.425247,0.489362,0.074727,0.347516,0.003467,0.422915,0.414912,1
5941,0.424583,0.93617,0.089798,0.359863,0.003467,0.422915,0.414912,1
5942,0.446883,0.744681,0.057584,0.609789,0.003999,0.501813,0.420614,1
5943,0.437857,0.723404,0.045935,0.465189,0.003467,0.422915,0.414912,0
5944,0.013982,0.87234,0.061066,0.589408,0.003467,0.422915,0.414912,0
5945,0.434627,0.851064,0.045785,0.266885,0.003467,0.422915,0.414912,0
5946,0.890138,0.893617,0.056743,0.732669,0.003882,0.589591,0.508333,0
5947,0.438034,0.914894,0.068032,0.369235,0.003467,0.422915,0.414912,0
5948,0.013672,0.382979,0.045094,0.5723,0.003467,0.422915,0.414912,0
5949,0.872174,0.617021,0.059565,0.682832,0.003893,0.692646,0.572807,1
5950,0.455511,0.531915,0.033505,0.458643,0.002206,0.353962,0.767105,0
5951,0.89412,0.957447,0.047946,0.644154,0.002833,0.491714,0.610965,0
5952,0.889518,0.148936,0.029572,0.23981,0.001764,0.354997,0.590351,0
5953,0.447547,0.106383,0.012219,0.227016,0.000789,0.276282,0.687281,0
5954,0.912438,0.638298,0.044614,0.271794,0.002916,0.255308,0.646491,1
5955,0.425424,0.978723,0.101117,0.420113,0.003467,0.422915,0.414912,0
5956,0.46113,0.340426,0.037559,0.476198,0.002607,0.496893,0.342982,1
5957,0.876067,0.957447,0.029572,0.296043,0.000829,0.21595,0.812719,1
5958,0.903279,0.914894,0.027081,0.38069,0.001816,0.379337,0.478509,0
5959,0.880271,0.574468,0.03912,0.551026,0.002773,0.509063,0.214474,1
5960,0.893677,0.170213,0.028792,0.180303,0.001828,0.302952,0.808333,0
5961,0.013805,0.12766,0.041131,0.177031,0.003467,0.422915,0.414912,0
5962,0.469271,0.276596,0.051369,0.443023,0.003346,0.535733,0.334211,1
5963,0.437945,0.361702,0.048337,0.371616,0.003467,0.422915,0.414912,0
5964,0.030795,0.659574,0.111174,0.538976,0.003467,0.422915,0.414912,1
5965,0.013716,0.12766,0.051549,0.229545,0.003467,0.422915,0.414912,1
5966,0.027432,0.787234,0.051219,0.433204,0.003467,0.422915,0.414912,0
5967,0.876156,0.276596,0.02585,0.423683,0.000823,0.172708,0.857018,0
5968,0.898058,0.87234,0.053711,0.644302,0.003546,0.558778,0.517105,0
5969,0.982169,0.808511,0.069833,0.686849,0.00467,0.61419,0.420614,0
5970,0.894651,0.893617,0.061967,0.675989,0.00409,0.544019,0.533772,0
5971,0.438078,0.893617,0.064489,0.394525,0.003467,0.422915,0.414912,0
5972,0.908101,0.255319,0.055902,0.259,0.003685,0.292336,0.617982,1
5973,0.455732,0.170213,0.029693,0.243529,0.001978,0.270326,0.864912,0
5974,0.022034,0.425532,0.068302,0.376079,0.003467,0.422915,0.414912,1
5975,0.026371,0.297872,0.07905,0.213478,0.003467,0.422915,0.414912,1
5976,0.429937,0.297872,0.093071,0.528414,0.003467,0.422915,0.414912,1
5977,0.027123,0.595745,0.109253,0.456858,0.003467,0.422915,0.414912,1
5978,0.451042,1.0,0.042302,0.595656,0.00279,0.496893,0.535526,1
5979,0.469846,0.723404,0.428215,0.669444,0.028799,0.708441,0.357456,1
5980,0.026724,0.212766,0.087276,0.27596,0.003467,0.422915,0.414912,1
5981,0.001062,0.680851,0.043833,0.444659,0.003467,0.422915,0.414912,0
5982,0.902836,0.212766,0.031644,0.13493,0.002061,0.189539,0.731579,0
5983,0.005177,0.234043,0.074817,0.229545,0.003467,0.422915,0.414912,1
5984,0.42945,0.319149,0.084544,0.533323,0.003467,0.422915,0.414912,1
5985,0.027167,0.382979,0.080161,0.493752,0.003467,0.422915,0.414912,1
5986,0.881421,0.06383,0.043773,0.341416,0.002856,0.393061,0.613596,1
5987,0.890049,0.957447,0.028762,0.648468,0.001953,0.472294,0.518421,0
5988,0.026946,0.744681,0.061096,0.328474,0.003467,0.422915,0.414912,0
5989,0.45144,0.297872,0.037619,0.553853,0.002509,0.517349,0.605702,0
5990,0.004867,0.12766,0.061637,0.181791,0.003467,0.422915,0.414912,0
5991,0.434406,0.808511,0.055933,0.459387,0.003467,0.422915,0.414912,1
5992,0.022698,0.170213,0.06563,0.055341,0.003467,0.422915,0.414912,0
5993,0.460688,0.340426,0.121983,0.564118,0.008255,0.538581,0.318421,1
5994,0.469758,0.638298,0.077459,0.627492,0.005274,0.590109,0.381579,1
5995,0.45675,0.042553,0.030563,0.463106,0.00205,0.442258,0.583772,0
5996,0.871908,0.12766,0.031524,0.188634,0.002069,0.245469,0.80307,0
5997,0.446839,0.93617,0.040501,0.494793,0.002655,0.379596,0.682895,1
5998,0.455644,0.702128,0.035037,0.598929,0.002331,0.523563,0.622368,0
5999,0.009203,0.212766,0.074457,0.241148,0.003467,0.422915,0.414912,0
6000,0.018362,0.595745,0.068422,0.224636,0.003467,0.422915,0.414912,1
6001,0.442326,0.87234,0.05242,0.347813,0.003467,0.422915,0.414912,0
6002,0.434052,0.297872,0.051039,0.469949,0.003467,0.422915,0.414912,0
6003,0.885978,0.361702,0.094872,0.408361,0.006109,0.225272,0.82193,1
6004,0.429494,0.638298,0.080551,0.548646,0.003467,0.422915,0.414912,1
6005,0.461042,0.12766,0.029783,0.198007,0.002013,0.200414,0.472807,0
6006,0.866997,0.404255,0.035937,0.475305,0.002403,0.316675,0.665351,1
6007,0.017566,0.446809,0.07932,0.54091,0.003467,0.422915,0.414912,0
6008,0.438476,0.234043,0.053951,0.234603,0.003467,0.422915,0.414912,0
6009,0.908101,0.468085,0.061487,0.4036,0.004051,0.348006,0.630702,1
6010,0.017875,0.382979,0.092951,0.546712,0.003467,0.422915,0.414912,1
6011,0.424893,0.319149,0.089798,0.381137,0.003467,0.422915,0.414912,1
6012,0.425733,0.191489,0.073946,0.189824,0.003467,0.422915,0.414912,1
6013,0.876466,0.659574,0.030893,0.578846,0.001955,0.528742,0.657895,1
6014,0.027123,0.276596,0.07923,0.432758,0.003467,0.422915,0.414912,1
6015,0.42507,0.234043,0.067341,0.295448,0.003467,0.422915,0.414912,0
6016,0.898544,0.276596,0.049898,0.268819,0.003261,0.323149,0.674123,0
6017,0.881333,0.148936,0.026991,0.081672,0.001759,0.223977,0.721053,0
6018,0.000708,0.893617,0.044104,0.478727,0.003467,0.422915,0.414912,0
6019,0.877041,0.382979,0.035757,0.367748,0.002364,0.185655,0.550439,1
6020,0.433476,0.234043,0.076828,0.383517,0.003467,0.422915,0.414912,1
6021,0.447104,0.06383,0.040141,0.470693,0.002013,0.445883,0.765789,0
6022,0.871731,0.297872,0.05218,0.484528,0.003463,0.500518,0.541228,0
6023,0.46467,0.808511,0.057614,0.497173,0.004024,0.472812,0.203509,1
6024,0.473696,0.234043,0.027051,0.206635,0.001722,0.257121,0.879825,0
6025,0.903146,0.340426,0.089138,0.402559,0.003126,0.300104,0.620614,1
6026,0.433742,0.276596,0.072775,0.441089,0.003467,0.422915,0.414912,1
6027,0.482412,0.638298,0.034016,0.449271,0.002374,0.483687,0.223684,0
6028,0.885403,0.914894,0.027141,0.434692,0.001843,0.418954,0.544737,0
6029,0.911862,0.893617,0.043713,0.399137,0.002867,0.3739,0.610526,0
6030,0.022477,0.680851,0.109283,0.485867,0.003467,0.422915,0.414912,1
6031,0.880404,0.255319,0.03969,0.322672,0.002582,0.351631,0.695614,1
6032,0.906907,0.468085,0.030623,0.311812,0.00204,0.223459,0.567544,0
6033,0.911641,0.553191,0.104179,0.513389,0.007046,0.594252,0.327632,1
6034,0.911951,0.425532,0.072295,0.53972,0.004867,0.58493,0.385526,1
6035,0.01792,0.510638,0.06614,0.486909,0.003467,0.422915,0.414912,0
6036,0.469625,0.93617,0.050799,0.374442,0.003398,0.266442,0.631579,0
6037,0.469006,0.361702,0.054311,0.552812,0.003656,0.502071,0.355263,1
6038,0.429185,0.531915,0.096073,0.626302,0.003467,0.422915,0.414912,1
6039,0.004557,0.574468,0.089498,0.376376,0.003467,0.422915,0.414912,1
6040,0.867086,0.638298,0.028792,0.283993,0.001955,0.163387,0.62193,1
6041,0.014026,0.893617,0.055512,0.47114,0.003467,0.422915,0.414912,0
6042,0.88151,0.276596,0.028912,0.418923,0.001836,0.432677,0.563596,1
6043,0.009734,0.617021,0.084304,0.503719,0.003467,0.422915,0.414912,1
6044,0.880581,0.787234,0.05305,0.523802,0.003519,0.52667,0.503509,1
6045,0.876023,0.085106,0.020355,0.175245,0.000841,0.299845,0.791228,0
6046,0.008982,1.0,0.090939,0.56992,0.003467,0.422915,0.414912,0
6047,0.885492,0.93617,0.064459,0.494347,0.004333,0.457535,0.596053,1
6048,0.903279,0.93617,0.081932,0.429337,0.005372,0.371828,0.604825,1
6049,0.434007,0.510638,0.061307,0.309134,0.003467,0.422915,0.414912,1
6050,0.004734,0.489362,0.075117,0.603243,0.003467,0.422915,0.414912,0
6051,0.469581,0.914894,0.046956,0.423386,0.003139,0.271621,0.531579,1
6052,0.912128,0.234043,0.032485,0.125112,0.002117,0.151994,0.697807,0
6053,0.018406,0.957447,0.089648,0.432907,0.003467,0.422915,0.414912,1
6054,0.009734,0.191489,0.041642,0.160964,0.003467,0.422915,0.414912,0
6055,0.890182,0.255319,0.076138,0.470396,0.004312,0.467374,0.652632,1
6056,0.881023,0.957447,0.029933,0.317614,0.001032,0.29363,0.72193,1
6057,0.026282,0.255319,0.119491,0.385897,0.003467,0.422915,0.414912,1
6058,0.00969,0.978723,0.076798,0.560994,0.003467,0.422915,0.414912,1
6059,0.022521,0.808511,0.074457,0.495686,0.003467,0.422915,0.414912,0
6060,0.434671,0.829787,0.053921,0.330854,0.003467,0.422915,0.414912,1
6061,0.451529,0.978723,0.045665,0.536745,0.003016,0.474366,0.628509,1
6062,0.87589,0.489362,0.034887,0.662749,0.002264,0.689539,0.382018,1
6063,0.447148,0.425532,0.067431,0.705296,0.004734,0.591144,0.414035,1
6064,0.0273,0.489362,0.074817,0.28801,0.003467,0.422915,0.414912,1
6065,0.893899,0.978723,0.061427,0.642666,0.004028,0.551528,0.589035,0
6066,0.889208,0.276596,0.029933,0.460875,0.002029,0.474366,0.385088,0
6067,0.465643,0.170213,0.025099,0.168253,0.001695,0.185655,0.606579,0
6068,0.469271,0.468085,0.057824,0.558465,0.003764,0.49767,0.483772,1
6069,0.447104,0.659574,0.055542,0.545671,0.003872,0.559555,0.396491,1
6070,0.912438,0.93617,0.044164,0.335019,0.002885,0.236406,0.683772,1
6071,0.425025,0.382979,0.083343,0.479173,0.003467,0.422915,0.414912,1
6072,0.867351,0.191489,0.021016,0.11931,0.000841,0.175816,0.902632,0
6073,0.889253,0.93617,0.029212,0.465635,0.001861,0.381668,0.595175,0
6074,0.009557,0.765957,0.041732,0.77715,0.003467,0.422915,0.414912,0
6075,0.473784,0.765957,0.027411,0.495388,0.001791,0.393061,0.731579,0
6076,0.908013,0.829787,0.044794,0.479024,0.003047,0.473589,0.306579,0
6077,0.42476,0.829787,0.062838,0.332044,0.003467,0.422915,0.414912,0
6078,0.469758,0.234043,0.042722,0.36983,0.002885,0.323408,0.545614,1
6079,0.000221,0.276596,0.046956,0.091937,0.003467,0.422915,0.414912,0
6080,0.867749,0.085106,0.021496,0.140583,0.000839,0.250906,0.799561,0
6081,0.871643,0.659574,0.036208,0.533323,0.002094,0.400311,0.848684,1
6082,0.876112,0.042553,0.023508,0.139691,0.001167,0.306577,0.76886,0
6083,0.464625,0.744681,0.059535,0.469801,0.004144,0.510875,0.202193,0
6084,0.443033,0.957447,0.048127,0.516513,0.003247,0.375971,0.565351,0
6085,0.456219,0.914894,0.032785,0.50967,0.002208,0.461419,0.614035,0
6086,0.894252,0.085106,0.058484,0.4036,0.003812,0.483687,0.627193,0
6087,0.465245,0.446809,0.057494,0.499107,0.004005,0.505179,0.191228,1
6088,0.898102,0.319149,0.122493,0.549093,0.008758,0.573796,0.060965,1
6089,0.915712,0.702128,0.1058,0.587771,0.007169,0.584671,0.325439,1
6090,0.451529,0.234043,0.038699,0.231479,0.001051,0.272657,0.838158,0
6091,0.018185,0.510638,0.046866,0.490628,0.003467,0.422915,0.414912,0
6092,0.438476,0.787234,0.075477,0.554448,0.003467,0.422915,0.414912,1
6093,0.008761,0.659574,0.125796,0.527522,0.003467,0.422915,0.414912,1
6094,0.425689,0.808511,0.091359,0.406129,0.003467,0.422915,0.414912,1
6095,0.907703,0.574468,0.047586,0.483487,0.003259,0.540653,0.321053,0
6096,0.894429,0.212766,0.060736,0.287861,0.002208,0.343863,0.640789,0
6097,0.894429,0.531915,0.060136,0.566349,0.004067,0.637235,0.385088,0
6098,0.890049,0.042553,0.053381,0.512645,0.00355,0.530554,0.487281,1
6099,0.876112,0.723404,0.024919,0.292026,0.000821,0.25479,0.856579,0
6100,0.447016,0.361702,0.062838,0.687891,0.004466,0.605386,0.335526,1
6101,0.894606,0.446809,0.110544,0.61202,0.006697,0.370016,0.67807,1
6102,0.000929,0.361702,0.044134,0.595805,0.003467,0.422915,0.414912,0
6103,0.907836,0.404255,0.044854,0.358375,0.002916,0.248058,0.721491,1
6104,0.021857,0.425532,0.120812,0.527819,0.003467,0.422915,0.414912,1
6105,0.90288,0.0,0.049808,0.321184,0.003322,0.380891,0.542544,0
6106,0.977744,0.170213,0.035307,0.225528,0.002273,0.34464,0.755263,0
6107,0.009646,0.702128,0.092861,0.524398,0.003467,0.422915,0.414912,1
6108,0.995443,1.0,0.095833,0.413567,0.006334,0.357328,0.676316,1
6109,0.443387,0.680851,0.044073,0.489586,0.00296,0.501295,0.534211,0
6110,0.474183,0.212766,0.027231,0.224338,0.001793,0.189021,0.894737,0
6111,0.026769,0.148936,0.068992,0.136566,0.003467,0.422915,0.414912,1
6112,0.451794,0.0,0.037468,0.612615,0.002528,0.496634,0.60307,0
6113,0.911287,0.617021,0.041161,0.423683,0.002644,0.260746,0.683772,0
6114,0.447193,0.234043,0.014051,0.191461,0.000906,0.21362,0.718421,0
6115,0.47405,1.0,0.028972,0.272687,0.001934,0.283791,0.767105,0
6116,0.898146,0.680851,0.149814,0.739512,0.009489,0.578975,0.764912,1
6117,0.005354,0.87234,0.057674,0.603838,0.003467,0.422915,0.414912,0
6118,0.013185,1.0,0.048247,0.533472,0.003467,0.422915,0.414912,1
6119,0.894783,0.553191,0.085895,0.645195,0.005872,0.697307,0.290351,0
6120,0.425291,0.489362,0.080611,0.319845,0.003467,0.422915,0.414912,1
6121,0.447237,0.808511,0.064069,0.750521,0.004489,0.47333,0.540351,1
6122,0.018583,0.893617,0.045965,0.367896,0.003467,0.422915,0.414912,0
6123,0.880581,0.765957,0.083824,0.56873,0.005708,0.556447,0.250877,1
6124,0.880271,0.12766,0.035187,0.184766,0.002316,0.259451,0.501316,0
6125,0.464448,0.106383,0.030533,0.197114,0.002061,0.313568,0.479386,0
6126,0.017831,0.148936,0.060136,0.188039,0.003467,0.422915,0.414912,0
6127,0.438255,0.106383,0.049598,0.203511,0.003467,0.422915,0.414912,0
6128,0.477988,0.382979,0.077369,0.497025,0.005386,0.462196,0.285526,1
6129,0.89912,0.787234,0.085805,0.648468,0.005806,0.597877,0.382018,1
6130,0.880271,0.361702,0.044764,0.529456,0.003126,0.515536,0.181579,1
6131,0.42914,0.212766,0.077849,0.271645,0.003467,0.422915,0.414912,0
6132,0.017433,0.255319,0.06623,0.140137,0.003467,0.422915,0.414912,0
6133,0.013406,0.234043,0.071905,0.214668,0.003467,0.422915,0.414912,0
6134,0.881421,0.723404,0.028972,0.528712,0.002027,0.615743,0.274123,0
6135,0.880713,1.0,0.030443,0.251562,0.001575,0.285085,0.822807,0
6136,0.451661,0.851064,0.044554,0.741148,0.002989,0.617556,0.561842,1
6137,0.464493,0.787234,0.037529,0.393187,0.002565,0.378819,0.446491,1
6138,0.455909,0.978723,0.036958,0.563374,0.002572,0.492491,0.462281,0
6139,0.867307,0.595745,0.038789,0.483041,0.002628,0.510098,0.418421,1
6140,0.867705,0.93617,0.030563,0.339185,0.001045,0.232522,0.858772,0
6141,0.907261,0.702128,0.164015,0.475751,0.010704,0.635422,0.555702,1
6142,0.00969,0.851064,0.059025,0.62526,0.003467,0.422915,0.414912,0
6143,0.474227,0.595745,0.024919,0.192205,0.00166,0.095546,0.791667,0
6144,0.894518,0.595745,0.068242,0.607111,0.004568,0.634645,0.479386,0
6145,0.460599,0.595745,0.030623,0.484528,0.002071,0.492232,0.490789,1
6146,0.023096,0.87234,0.076378,0.357185,0.003467,0.422915,0.414912,0
6147,0.885359,0.148936,0.024469,0.099226,0.001629,0.202486,0.634211,0
6148,0.465599,0.553191,0.053471,0.531389,0.003712,0.504402,0.319298,1
6149,0.460555,0.595745,0.028792,0.472478,0.001924,0.532108,0.524123,1
6150,0.014291,0.595745,0.089558,0.598483,0.003467,0.422915,0.414912,1
6151,0.890359,0.978723,0.045605,0.636864,0.003095,0.522527,0.571491,0
6152,0.456617,0.87234,0.037949,0.632996,0.002532,0.523304,0.65614,1
6153,0.022477,0.085106,0.040351,0.249331,0.003467,0.422915,0.414912,0
6154,0.447148,0.382979,0.079711,0.72166,0.005636,0.599948,0.407895,1
